id,Title
1067,Kishin Houkou Demonbane (TV)
1068,Chou Denji Robo Combattler V
1069,Voltes V
1070,Love Get Chu
1071,Memories Off #5 Togireta Film The Animation
1072,Sweat Punch
1074,Naruto: Finally a Clash!! Jounin vs. Genin!
1075,Netrun-mon the Movie
1076,Wizardry
1078,Cardcaptor Sakura: Leave it to Kero! Theatrical Version
1079,Armitage III
1080,Yukikaze
1081,Space Pirate Captain Herlock: Outside Legend - The Endless Odyssey
1082,Daphne in the Brilliant Blue
1083,Human Crossing
1084,I''s
1085,Interlude
1086,Mars Daybreak
1087,Kimagure Orange Road
1088,Macross
1089,Macross: Do You Remember Love?
1090,Mobile Suit Gundam I
1091,Mobile Suit Gundam II: Soldiers of Sorrow
1092,Mobile Suit Gundam III: Encounters in Space
1093,Oishinbo
1094,One Piece: Adventure in the Ocean's Navel
1095,Patlabor: The Movie
1096,Mobile Police Patlabor 2: The Movie
1097,Lime-iro Senkitan
1098,Samurai Girl Real Bout High School
1099,Shadow Skill: Kurudaryuu Kousatsuhou no Himitsu
1100,Starship Girl Yamamoto Yohko
1101,Tenchi the Movie 2: Daughter of Darkness
1102,Urda
1103,Marriage of God & Soul Godannar!!
1104,Shinkon Gattai Godannar!! 2nd Season
1105,Digital Juice
1106,Eikyuu Kazoku
1107,Wicked City
1108,Soul Hunter
1109,Monster Extra: Hottan
1110,Mermaid Melody Pichi Pichi Pitch Pure
1111,Vandread: Gekitou-hen
1112,Vandread: Taidou-hen
1113,One: Kagayaku Kisetsu e - True Stories
1115,Handsome Girl
1116,Junkers Come Here
1117,Pokémon: The Movie 2000
1118,Pokémon 3: The Movie
1119,Pokémon 4Ever
1120,Pokémon Heroes
1121,Pokémon: Jirachi — Wish Maker
1122,Pokémon: Destiny Deoxys
1123,Beet the Vandel Buster Excellion
1124,Crest of the Stars: Birth
1126,Figure 17: Tsubasa & Hikaru
1127,UFO Ultramaiden Valkyrie
1128,UFO Ultramaiden Valkyrie 2: December Nocturne
1129,UFO Princess Valkyrie: Shichiten Battou Hanayome Shuugyou
1130,Once Upon a Time
1132,Digimon Frontier
1133,Tenchi Muyou! GXP
1135,Munto 2: Beyond the Walls of Time
1136,Betterman
1137,Shinzo
1138,Medabots
1139,Monkey Magic
1140,Origin: Spirits of the Past
1141,A Tree of Palme
1142,Honey and Clover II
1143,.hack//Intermezzo
1144,Tenchi Forever!
1145,Kaze no Yojimbo
1146,Tenchi Muyo! Ryo-Ohki: The Night Before The Carnival
1147,Tenchi Muyou! Ryououki 3rd Season: Tenchi Seirou naredo Namitakashi?
1148,Doomed Megalopolis
1149,Super Heavy God Gravion Zwei
1150,Legend of Crystania
1151,Dominion
1152,New Dominion Tank Police
1153,Crying Freeman
1154,E.Y.E.S. of Mars
1155,Melty Lancer
1156,Zaion: I Wish You Were Here
1157,Final Fantasy: Unlimited
1158,Geobreeders: (File-X) Get Back The Kitty
1159,Geobreeders: Breakthrough
1160,Gundress
1161,Maze: The Mega-Burst Space
1162,Maze: The Mega-Burst Space OVA
1163,Neo Ranga
1164,Rune Soldier
1165,Sakura Wars
1166,Sakura Wars 2: Return of the Spirit Warriors
1167,Samurai Gun
1168,Irresponsible Captain Tylor OVA
1169,Green Legend Ran
1170,Slayers: The Book of Spells
1171,Slayers Excellent
1172,Slayers Try
1174,Munto
1175,Metal Fighter Miku
1176,Mask of Zeguy
1177,Alien 9
1178,Detonator Orgun
1179,Shingu: Secret of the Stellar Wars
1180,Hyper Police
1181,Ruin Explorers Fam & Ihrie
1182,Shamanic Princess
1183,Variable Geo
1184,Lost Universe
1185,Battle Athletes
1186,Battle Athletes Victory
1187,DNA² OVA
1188,Momoiro Sisters
1189,Eden's Bowy
1190,Prince of Tennis: A Day of the Survival Mountain
1191,Saber Marionette J Again
1192,Kakurenbo: Hide & Seek
1193,Happy Seven: The TV Manga
1194,Coyote Ragtime Show
1195,The Familiar of Zero
1196,Masuda Kousuke Gekijou Gag Manga Biyori
1198,Tsuyokiss
1199,Nintama Rantarou
1200,Gun Samurai
1202,Ar Tonelico: Sekai no Owari de Utai Tsuzukeru Shoujo
1203,Nitaboh
1204,Kujira no Chouyaku
1205,A Traveller's Diary
1206,Spring and Chaos
1207,Fantasy of a Kitten
1208,Taro the Dragon Boy
1209,Nasu: Summer in Andalusia
1210,Welcome to the N.H.K.
1211,Macross Plus Movie Edition
1212,Oban Star-Racers
1214,Binbou Shimai Monogatari
1215,Mobile Suit Gundam SEED C.E.73: Stargazer
1216,I Shall Never Return
1217,Seikimatsu★Darling
1218,Tonagura!
1219,Chocotto Sister
1220,Hoshizora Kiseki
1221,Powerpuff Girls Z
1222,Bokura ga Ita
1223,Ame to Shoujo to Watashi no Tegami
1224,Aquarian Age: Sign for Evolution
1225,3x3 Eyes: Legend of the Divine Demon
1226,Angel Links
1227,Shuten Doji - The Star Hand Kid
1228,Sorcerer on the Rocks
1230,Innocent Venus
1231,Saber Marionette J to X
1232,Saber Marionette R
1233,801 T.T.S. Airbats
1234,Hand Maid Mai
1235,Ichitaka's Delusion Diary
1236,Spaceketeers
1237,"One Piece Special: Open Upon the Great Sea! A Father's Huge, HUGE Dream!"
1238,One Piece: Protect! The Last Great Performance
1239,Sailor Moon SuperS
1240,Sailor Moon SuperS the Movie: Black Dream Hole
1241,Mobile Suit Gundam SEED Destiny Final Plus: The Chosen Future
1243,Night Head Genesis
1244,Guardian of Darkness
1245,Twilight Of The Dark Master
1246,Yugo The Negotiator
1247,Project Blue Earth SOS
1248,Z.O.E. 2167 Idolo
1249,Zone of the Enders: Dolores
1250,Elemental Gelade
1251,Nadia: The Secret of Blue Water
1252,Nadia: The Secret of Blue Water - The Motion Picture
1253,Saint Seiya: The Hades Chapter - Inferno
1254,Saint Seiya: Knights of the Zodiac
1255,Saint Seiya: Legend of Crimson Youth
1256,Saint Seiya: Evil Goddess Eris
1257,Saint Seiya: The Hades Chapter - Sanctuary
1258,Saint Seiya: The Heated Battle of the Gods
1259,Saint Seiya: The Heaven Chapter - Overture
1260,Saint Seiya: Warriors of the Final Holy Battle
1261,Samurai Pizza Cats
1262,Macross II: Lovers Again
1263,Wet Summer Days
1264,Samurai Troopers
1265,Ronin Warriors Gaiden
1266,Ronin Warriors Legend of Kikoutei
1267,Ronin Warriors Message
1268,Aquarian Age: The Movie
1269,Bio Hunter
1270,Black Magic M-66
1271,Very Private Lesson
1272,La Blue Girl
1273,La Blue Girl Returns
1274,Lady Blue
1275,Can Can Bunny
1276,Ys
1277,Ys II: Castle in the Heavens
1278,Sailor Moon SuperS Plus: Ami's First Love
1279,The Mysterious Cities of Gold
1280,Devil Hunter Yohko
1281,Ghost Stories
1283,Gestalt
1284,Jewel BEM Hunter Lime
1285,M.D. Geist
1286,M.D. Geist: Death Force
1287,Odin: Starlight Mutiny
1288,Patlabor: The Mobile Police
1289,Mobile Police Patlabor: The New Files
1290,Patlabor Movie 3: WXIII
1292,Afro Samurai
1293,Urusei Yatsura
1295,Project A-ko: Uncivil Wars
1296,Project A-Ko 2: Plot of the Daitokuji Financial Group
1297,Project A-Ko 3: Cinderella Rhapsody
1298,Project A-ko: Love & Robots
1299,Flag
1300,Omishi Mahou Gekijou: Risky★Safety
1301,Galaxy Express 999
1302,Adieu Galaxy Express 999
1303,The Animatrix
1311,Chobits: Hibiya and Kotoko Chat
1312,Dai-Guard: Terrestrial Defense Corp.
1313,Digimon Adventure 02
1314,DT Eightron
1316,Idaten Jump
1317,The Illusionary Golden Bowl
1324,Earthian
1325,Violinist of Hamelin
1327,Blue Legend Shoot!
1328,One Pound Gospel
1329,Rail of the Star: A True Story of Children
1331,Dragon Pink
1332,The Elven Bride
1333,Noozles
1335,Ghost in the Shell: Stand Alone Complex: Tachikomatic Days
1336,The Guyver: Bio-Booster Armor
1337,Dororon Enma-kun
1338,Tokyo Revelation
1339,Cool Devices
1340,Judge
1341,Violence Jack: Slumking
1342,Violence Jack: Evil Town
1343,Violence Jack: Hell's Wind
1344,8 Man After
1345,Psychic Wars
1346,AD Police Files
1347,Bubblegum Crisis
1348,Bubblegum Crash
1349,A.D. Police: To Protect and Serve
1350,Parasite Dolls
1351,Angel Cop
1352,Cyber City
1353,The Urotsuki
1355,Dark Warrior
1356,Fist of the North Star 2
1357,New Fist of the North Star
1358,Fist of the North Star: The Movie
1359,Body Transfer
1360,Jiburiru: The Devil Angel
1361,Final Fantasy: The Spirits Within
1362,Street Fighter II: The Animated Movie
1363,Case Closed Movie 4: Captured In Her Eyes
1364,Case Closed Movie 5: Countdown to Heaven
1365,Case Closed: The Phantom of Baker Street
1366,Detective Conan Movie 07: Crossroad in the Ancient Capital
1367,Detective Conan Movie 08: Magician of the Silver Sky
1368,Detective Conan OVA 06: Follow the Vanished Diamond! Conan & Heiji vs. Kid!
1369,Detective Conan OVA 01: Conan vs. Kid vs. Yaiba - Houtou Soudatsu Daikessen!!
1370,Mt. Head
1371,Phoenix
1372,You're Under Arrest (1996)
1373,Black Jack Specials: Inochi wo Meguru Yottsu no Kiseki
1374,Guyver: The Bioboosted Armor
1375,My Daddy Long Legs
1376,Ojamajo Doremi Na-i-sho
1377,Space Symphonic Poem Maetel: Galaxy Express 999 Side Story
1378,Wrath of the Ninja
1379,Kino no Tabi: The Beautiful World - Nanika wo Suru Tame ni - Life Goes On.
1380,Blue Gender: The Warrior
1381,Seikai no Monshou Special
1382,GaoGaiGar Final
1383,Countdown Conjoined
1384,Vampire Princess Miyu
1385,Black Widow
1386,Blood Royale
1387,Night Shift Nurses
1388,Yakin Byoutou Ni
1389,Night Shift Nurses: Experiment
1390,Parade Parade
1391,Future GPX Cyber Formula
1392,Future GPX Cyber Formula 11
1393,Future GPX Cyber Formula Zero
1394,Future GPX Cyber Formula Saga
1395,Future GPX Cyber Formula Sin
1396,Future GPX Cyber Formula: Early Days Renewal
1397,Macross 7
1398,Macross Dynamite 7
1399,Macross 7 Encore
1400,Macross 7: The Galaxy is Calling Me
1401,Bible Black: New Testament
1402,Princess Memory
1403,Wife Eater
1404,Virgin Touch
1405,Tokio Private Police
1406,Stepmother's Sin
1407,Stainless Night
1408,Moonlight Lady
1409,IGPX: Immortal Grand Prix
1410,IGPX: Immortal Grand Prix Season 2
1411,VS Knight Lamune & 40 Fresh
1412,Lupin III
1413,Lupin III: Alcatraz Connection
1414,Lupin III: Tenshi no Tactics - Yume no Kakera wa Koroshi no Kaori
1415,Lupin III: Goodbye Lady Liberty
1416,Lupin III: Dead or Alive
1417,Lupin III: Dragon of Doom
1418,Lupin III Episode 0: The First Contact
1419,Lupin III: Farewell to Nostradamus
1420,Lupin III: Bank of Liberty
1421,Lupin III: Hemingway Paper no Nazo
1422,Lupin III: Missed by a Dollar
1423,Lupin III: Napoleon's Dictionary
1424,Lupin III: Operation Return the Treasure
1425,Lupin III: Part II
1426,Lupin III: Part III
1427,Lupin III: Return of Pycal
1428,Lupin III: Pilot Film (1978)
1429,Lupin III: Swallowtail Tattoo
1430,Lupin III: The Castle of Cagliostro
1431,Lupin III: The Columbus Files
1432,Lupin III: The Fuma Conspiracy
1433,Lupin III: Babylon no Ougon Densetsu
1434,Lupin III: Harimao no Zaihou wo Oe!!
1435,Lupin III: The Secret of Mamo
1436,Lupin III: Twilight Gemini no Himitsu
1437,Lupin III: Crisis in Tokyo
1438,Lupin III: Voyage to Danger
1439,Lupin III: Island of Assassins
1440,Ninja Cadets
1441,Night on the Galactic Railroad
1442,Reign: The Conqueror
1443,Sol Bianca
1444,Sol Bianca: The Legacy
1445,Speed Racer
1448,Voltron: Defender of the Universe
1450,Brigadoon
1451,Sword for Truth
1452,The Samurai
1453,Maison Ikkoku
1454,Kemonozume
1455,Ninja Resurrection
1456,Licensed by Royalty
1457,Key the Metal Idol
1458,Tekkaman
1459,Tekkaman Blade
1460,Tekkaman Blade II
1462,Memories
1465,Sadamitsu the Destroyer
1466,Hakugei: Legend of the Moby Dick
1468,Baoh the Visitor
1469,Monster Rancher
1470,City Hunter
1471,City Hunter 2
1472,City Hunter 3
1473,City Hunter '91
1474,City Hunter: .357 Magnum
1475,City Hunter: Bay City Wars
1476,City Hunter: Million Dollar Conspiracy
1477,City Hunter: The Secret Service
1478,City Hunter: The Motion Picture
1479,City Hunter: Kinkyuu Namachuukei!? Kyouakuhan Saeba Ryou no Saigo
1480,Sky Girls OVA
1481,"Urusei Yatsura: Haru da, Tobidase!"
1482,D.Gray-man
1483,Master Keaton
1484,Blood Reign: Curse of the Yoma
1485,Baby and Me
1486,Kodocha
1487,.hack//Unison
1488,Area 88
1489,Renkin San-kyuu Magical? Pokaan Specials
1490,The Galaxy Railways
1491,Galaxy Express 999
1492,Project ARMS
1493,Project ARMS: The 2nd Chapter
1494,Darkside Blues
1495,Maetel Legend
1496,Miyuki-chan in Wonderland
1497,Tales of the Street Corner
1498,Black Blood Brothers
1499,MaMa
1500,Ghost Talker's Daydream
1501,Kaleido Star: Good da yo! Goood!!
1502,Magical Project S
1503,Magical Project S Specials
1504,Macross Flash Back 2012
1505,Detective Conan Movie 09: Strategy Above the Depths
1506,Detective Conan: The Private Eyes' Requiem
1508,Sci-fi Harry
1509,Save Me! Lollipop
1510,Forbidden Love
1511,Debts of Desire
1512,Angels in the Court
1513,Angels in the Court 2
1514,UFO Ultramaiden Valkyrie 3: Bride of Celestial Souls' Day
1515,Sentou Yousei Shoujo Tasukete! Mave-chan
1516,Kirarin Revolution
1517,Silent Möbius
1519,Black Lagoon: The Second Barrage
1520,Black Jack
1521,Black Jack: The Movie
1524,Windy Tales
1525,Pokemon Crystal: Raikou Ikazuchi no Densetsu
1526,Pokémon: Lucario and the Mystery of Mew
1527,Pokémon: The Mastermind of Mirage Pokémon
1528,Battle Skipper
1529,Devadasy
1530,Kanon
1531,Shakugan no Shana: Koi to Onsen no Kougai Gakushuu!
1532,Sukisho
1533,Wedding Peach
1534,Futari wa Precure: Splash☆Star
1535,Death Note
1536,Buso Renkin
1537,Ryu the Primitive Boy
1538,Pumpkin Scissors
1539,Touch: Cross Road - Kaze no Yukue
1540,"Touch: Miss Lonely Yesterday - Are kara, Kimi wa..."
1541,Fist of the Blue Sky
1542,Brain Powerd
1543,Brighter Than the Dawning Blue
1544,Super Robot Wars Original Generation: The Animation
1546,Negima!? Magister Negi Magi
1547,Obake no Q-tarou
1548,Queen Millennia
1549,1000-nen Joou: Queen Millennia
1550,Attack No.1
1552,Sunny Ryoko! You Were There in a Dream
1553,Queen Emeraldas
1554,Living for the Day After Tomorrow
1555,Tokimeki Memorial
1556,Demon Prince Enma
1557,Shonen Onmyoji
1558,Sex Demon Queen
1559,KenIchi: The Mightiest Disciple
1560,Voltage Fighter Gowcaizer
1561,Lovely Idol
1562,The Wallflower
1563,Magic Knight Rayearth II
1564,Pokémon: Advanced
1565,Pokémon: Diamond and Pearl
1566,Ghost in the Shell: Stand Alone Complex - Solid State Society
1567,Mysterious Thief Saint Tail
1568,Sumomomo Momomo: Chijou Saikyou no Yome
1569,Otoboku: Maidens are Falling for Me!
1570,Happiness!
1571,Ghost Hunt
1572,Kimba the White Lion
1573,Zenki
1574,Get Ride! AMDriver
1575,Code Geass: Lelouch of the Rebellion
1576,Intrigue in the Bakumatsu: Irohanihoheto
1577,You're Under Arrest
1578,Loving Angel Angelique: When Hearts Awaken
1579,La corda d'oro: primo passo
1580,Madara
1581,Gift: Eternal Rainbow
1582,Submarine 707R
1583,009-1
1584,Stratos 4 Advance Kanketsu-hen
1585,Spectral Force
1586,Aoi Umi no Tristia
1587,Ghost Slayers Ayashi
1588,Venus to Mamoru!
1589,Bartender
1590,Legendz: Tale of the Dragon Kings
1591,Kujibiki♥Unbalance
1592,Hataraki Man
1593,Azumanga Web Daioh
1594,Hell Girl: Two Mirrors
1595,Beast City
1596,Arcade Gamer Fubuki
1597,Panyo Panyo Di Gi Charat
1598,Casshan: Robot Hunter
1599,Eat-Man '98
1600,Galaxy Angel Rune
1601,Red Garden
1602,Strain: Strategic Armored Infantry
1603,Super Robot Wars The Original Generation: The Divine Wars
1604,Reborn!
1606,Kekkaishi
1607,Venus Versus Virus
1608,Salaryman Kintarou
1609,My-Otome Zwei
1611,Galerians: Rion
1613,Jikuu Ihoujin Kyoko: Chocola ni Omakase!
1614,Captain Tsubasa
1617,Massugu ni Ikou.
1618,Soreyuke! Uchuu Senkan Yamamoto Youko (1999)
1619,Negima!? Haru Special!?
1620,Maps
1621,Haru no Ashioto The Movie: Ourin Dakkan
1622,Kai Doh Maru
1623,G-On Riders
1624,To Heart 2 Special
1625,Soul Link Special
1626,Harmagedon
1627,Choushin Hime Dangaizer 3
1628,Demon Lord Dante
1629,The Devil Lady
1630,Elf Princess Rane
1631,Koukyoushihen Eureka Seven: Kinkyuu Tokuban Navigation ray=out
1632,Princess 69: Midnight Gymnastics
1633,Princess 69
1634,Immoral Sisters
1635,Immoral Sisters 2
1636,Immoral Sisters: Blossoming
1637,The Poem of Wind and Trees
1638,Peter Pan & Wendy
1639,Boku no Pico
1640,Angel's Feather
1641,Iron Virgin Jun
1642,Sugar Sugar Rune
1643,Sailor Victory
1644,Princess Rouge
1645,Harlock Saga: The Ring of the Nibelung - The Rhein Gold
1647,Apocalypse Zero
1648,"UFO Ultramaiden Valkyrie 4: Banquet of Time, Dreams, and Galaxies"
1650,Star Blazers: The Quest for Iscandar
1651,Star Blazers: The Comet Empire
1652,Star Blazers: The Bolar Wars
1654,Girl Meets Girl
1655,Nerima Daikon Brothers
1656,PostPet Momobin
1657,Garzey's Wing
1658,Puppet Princess
1659,Mai-Otome Specials
1660,Kurogane Communication
1661,Cutey Honey
1662,Space Fantasia 2001 Nights
1663,Haha wo Tazunete Sanzenri
1664,Babel II: Beyond Infinity
1665,Babel II
1666,Babel II
1667,Barom 1
1668,Beyblade G Revolution
1669,Beyblade V-Force
1670,Beyblade the Movie: Decisive Battle! Takao VS Daichi
1671,Starship Girl Yamamoto Yohko II
1672,Bomberman B-Daman Bakugaiden
1673,Bomberman B-Daman Bakugaiden Victory
1674,Captain Tsubasa J
1675,Transformers Armada
1676,Cosmo Warrior Zero
1677,Cosmo Warrior Zero - Hunt for Young Harlock
1678,Cyborg 009
1679,Green Green Character DVD
1681,Brave Story
1682,Baldr Force Exe Resolution
1683,Di Gi Charat Nyo
1684,.Koni-chan
1685,Duel Masters
1686,Bleach the Movie: Memories of Nobody
1688,Nanatsu-iro★Drops
1689,5 Centimeters per Second
1690,Bokura no
1691,Kaze no Stigma
1692,_Summer
1693,Reideen
1694,iDOLM@STER Xenoglossia
1695,Les Misérables: Shoujo Cosette
1696,Murder Princess
1698,Nodame Cantabile
1699,Romeo x Juliet
1701,My Dear Marie
1702,Square Of The Moon: The Night Is Coming!
1703,Tokyo Tribe 2
1704,Eat-Man
1705,Genma Wars
1706,Gun Frontier
1707,Ultimate Muscle
1708,Beast Fighter: The Apocalypse
1709,Pokémon: Mewtwo Returns
1710,MegaMan NT Warrior
1711,Ryuusei Sentai Musumet
1712,Shinseikiden Mars
1713,Submarine Super 99
1718,Di Gi Charat: Winter Garden
1719,Rozen Maiden: Ouvertüre
1720,To Heart 2 OVA
1721,Hitohira
1722,Nagasarete Airantou
1723,Clannad The Motion Picture
1724,Saint October
1725,Keitai Shoujo
1726,Devil May Cry
1727,Polyphonica
1728,Super GALS!
1729,Maria Watches Over Us 3rd
1731,Tales of Symphonia The Animation: Sylvarant-hen
1732,Negima!? Natsu Special!?
1733,eX-Driver: Nina & Rei Danger Zone
1734,Ajimu: Kaigan Monogatari
1735,Naruto Shippuden
1736,B'T X Neo
1737,Space Warrior Baldios
1738,Ramen Fighter Miki
1739,Shibawanko no Wa no Kokoro
1740,Government Crime Investigation Agent Zaizen Jotaro
1741,Hit wo Nerae! Specials
1742,Legend of the Dragon Kings
1743,Super Milk-chan
1744,Mirmo Zibang!
1745,Wild 7 Another
1746,Zoids Fuzors
1747,Freedom
1748,Piyoko ni Omakase pyo!
1749,Ah! My Buddha Special
1750,Ah My Buddha Katsu Special
1751,Chrono Trigger
1752,Di Gi Charat Movie: A Trip To The Planet
1753,Di Gi Charat: Kuchi Kara Bazooka
1754,Di Gi Charat Summer Special 2000
1755,Di Gi Charat Ohanami Special
1756,Di Gi Charat Natsuyasumi Special
1757,Di Gi Charat Christmas Special
1758,Di Gi Charat Tsuyu Specials
1759,Black Lion
1760,Golgo 13: The Professional
1761,Golgo 13: Queen Bee
1762,The Heroic Legend of Arslan
1763,Midnight Panther
